# inner_mean	 background_mean	 backgroudn_std	 inner_no_poitns	 outer_no_points
3.438869565217391482e+03 3.427601063829787108e+03 9.017441665318113309e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.442275862068965580e+03 3.429326271186440863e+03 9.881903748224315720e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.441604743083003996e+03 3.424032000000000153e+03 9.301987744562984162e+00 2.530000000000000000e+02 1.250000000000000000e+02
3.417225122349102548e+03 3.402891414141414316e+03 9.077991313227411041e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.459406199021207158e+03 3.426851174934725805e+03 1.173783654314214431e+01 6.130000000000000000e+02 3.830000000000000000e+02
3.435977161500815782e+03 3.422586419753086375e+03 8.828716516571374129e+00 6.130000000000000000e+02 3.240000000000000000e+02
3.440877470355731020e+03 3.417079787234042669e+03 1.616369111908008804e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.440056782334384934e+03 3.425797169811320600e+03 9.028330228066160146e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.874182707993474651e+03 3.432035353535353352e+03 1.895951994624822845e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.419419098143236170e+03 3.406313559322034052e+03 8.565994210992212032e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.437328063241106520e+03 3.428005319148935996e+03 9.690144884204123343e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.502347471451876117e+03 3.455166666666666515e+03 2.778112096043249721e+02 6.130000000000000000e+02 3.960000000000000000e+02
3.456242902208201940e+03 3.422242937853107378e+03 9.740866697803967966e+00 3.170000000000000000e+02 1.770000000000000000e+02
3.427081632653061206e+03 3.428531250000000000e+03 8.276413682114977632e+00 4.900000000000000000e+01 3.200000000000000000e+01
3.441008849557521899e+03 3.425000000000000000e+03 1.230520953979174692e+01 1.130000000000000000e+02 5.500000000000000000e+01
3.425481239804241341e+03 3.403515151515151501e+03 8.846460955754547939e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.478081566068515713e+03 3.423618686868686837e+03 8.173840651918711231e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.424208121827411105e+03 3.416166666666666515e+03 1.064294236676222383e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.438355628058727689e+03 3.404328282828282681e+03 9.854922785690781950e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.413355628058727689e+03 3.405012626262626327e+03 9.012188277393512692e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.428741116751269146e+03 3.407991666666666788e+03 1.158482904012350545e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.421391517128874511e+03 3.413442253521126986e+03 1.534518929040180524e+01 6.130000000000000000e+02 3.550000000000000000e+02
3.457639257294429626e+03 3.427405263157894751e+03 8.984722336113883046e+00 3.770000000000000000e+02 1.900000000000000000e+02
3.595693877551020250e+03 3.418142201834862590e+03 9.970275028440736875e+00 4.410000000000000000e+02 2.180000000000000000e+02
3.473017944535073184e+03 3.405002525252525174e+03 1.566561871694558405e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.441499054820415950e+03 3.426856655290102481e+03 8.074731902518951898e+00 5.290000000000000000e+02 2.930000000000000000e+02
3.414165532879818784e+03 3.404884328358209132e+03 8.618232620678162093e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.434690355329949398e+03 3.424500000000000000e+03 8.143504569082445244e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.444867507886435305e+03 3.428686746987951665e+03 8.010426504962554262e+00 3.170000000000000000e+02 1.660000000000000000e+02
3.566765089722675384e+03 3.417937677053824245e+03 1.043835660700057666e+01 6.130000000000000000e+02 3.530000000000000000e+02
3.492648221343873502e+03 3.454179775280898866e+03 4.366022070328565974e+01 2.530000000000000000e+02 1.780000000000000000e+02
3.414750407830342738e+03 3.406843434343434183e+03 7.921058260287001218e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.425845637583892767e+03 3.414884210526315655e+03 1.011082084011687776e+01 1.490000000000000000e+02 9.500000000000000000e+01
3.454350734094616655e+03 3.419861111111111313e+03 1.222344174356639179e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.446168141592920165e+03 3.432123076923076951e+03 8.260206166746675294e+00 1.130000000000000000e+02 6.500000000000000000e+01
3.433924290220820239e+03 3.427109004739336342e+03 7.406444257874438719e+00 3.170000000000000000e+02 2.110000000000000000e+02
3.449158238172919937e+03 3.422292929292929330e+03 1.527541930205473442e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.521711462450592990e+03 3.417467625899280392e+03 9.410159945026645545e+00 2.530000000000000000e+02 1.390000000000000000e+02
3.424170347003154347e+03 3.418731132075471578e+03 1.027904869696761203e+01 3.170000000000000000e+02 2.120000000000000000e+02
3.417737400530504146e+03 3.405122881355932350e+03 7.564814974346239396e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.426058956916099760e+03 3.406819327731092471e+03 1.242815167955007105e+01 4.410000000000000000e+02 2.380000000000000000e+02
3.429325141776937471e+03 3.421077956989247468e+03 8.768335512174704860e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.431387267904509372e+03 3.426575418994413212e+03 8.449565075440776951e+00 3.770000000000000000e+02 1.790000000000000000e+02
3.446939597315436458e+03 3.433975903614457820e+03 8.276801523571126751e+00 1.490000000000000000e+02 8.300000000000000000e+01
3.434163265306122412e+03 3.429187500000000000e+03 8.501608303727007154e+00 4.900000000000000000e+01 3.200000000000000000e+01
3.474572593800978666e+03 3.407070707070707158e+03 1.092906654109338582e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.418479495268138635e+03 3.405325471698113233e+03 8.402757423885965693e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.438027667984189520e+03 3.428293785310734620e+03 7.529498735516582109e+00 2.530000000000000000e+02 1.770000000000000000e+02
4.161990212071777933e+03 3.613628787878787989e+03 2.398663160497914646e+02 6.130000000000000000e+02 3.960000000000000000e+02
3.520734693877550853e+03 3.465625000000000000e+03 1.268303492859654646e+01 4.900000000000000000e+01 1.600000000000000000e+01
3.434750788643533269e+03 3.429870646766169102e+03 9.328882240670663961e+00 3.170000000000000000e+02 2.010000000000000000e+02
3.430401305057096124e+03 3.416378787878787989e+03 8.379746780572773446e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.428168241965973721e+03 3.423034946236559335e+03 8.441217631635637986e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.426605442176870838e+03 3.418131782945736632e+03 9.018396224635251812e+00 4.410000000000000000e+02 2.580000000000000000e+02
3.443099773242630363e+03 3.425547619047619264e+03 1.030673007346443626e+01 4.410000000000000000e+02 2.100000000000000000e+02
3.427745358090185618e+03 3.423287958115183301e+03 8.277630963309357881e+00 3.770000000000000000e+02 1.910000000000000000e+02
3.412438825448613443e+03 3.403386363636363512e+03 1.150821910544284421e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.476056689342403843e+03 3.430304761904762017e+03 9.585826649922179143e+00 4.410000000000000000e+02 2.100000000000000000e+02
3.432478260869565020e+03 3.425069148936170222e+03 8.107030395211420881e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.437235827664399039e+03 3.432570895522388128e+03 9.054901572166411228e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.444213703099510440e+03 3.407548812664907473e+03 9.616916571449202422e+00 6.130000000000000000e+02 3.790000000000000000e+02
4.379990212071777933e+03 3.457552910052910192e+03 1.306388877571645857e+01 6.130000000000000000e+02 3.780000000000000000e+02
3.441994923857867889e+03 3.430584269662921542e+03 8.594235053336685581e+00 1.970000000000000000e+02 8.900000000000000000e+01
3.440897233201581003e+03 3.430664893617021335e+03 7.953283912239186293e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.435132492113564695e+03 3.426937106918238896e+03 9.594079368322704582e+00 3.170000000000000000e+02 1.590000000000000000e+02
3.421931034482758605e+03 3.412334745762711918e+03 8.266369247050590729e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.445500815660685021e+03 3.426747126436781400e+03 9.645400775004143057e+00 6.130000000000000000e+02 3.480000000000000000e+02
3.437603588907014455e+03 3.409368279569892366e+03 8.065348971332086947e+00 6.130000000000000000e+02 3.720000000000000000e+02
3.477433931484502409e+03 3.426941919191919169e+03 8.008465240520282080e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.438218597063621473e+03 3.422050505050504853e+03 1.276249535254418355e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.459075040783034183e+03 3.410494623655913983e+03 9.082505523191011676e+00 6.130000000000000000e+02 3.720000000000000000e+02
3.410871455576559583e+03 3.403284768211920436e+03 8.059692436117977365e+00 5.290000000000000000e+02 3.020000000000000000e+02
3.467308724832214921e+03 3.439857142857142662e+03 1.037297640293191314e+01 1.490000000000000000e+02 4.200000000000000000e+01
3.437066884176182612e+03 3.419330808080807856e+03 1.399185045463913113e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.418258675078864144e+03 3.406537735849056389e+03 7.460808960516186694e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.438566371681416058e+03 3.431428571428571558e+03 7.347311970869272457e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.431997347480106328e+03 3.428343220338982974e+03 1.016124224033188561e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.426487528344671318e+03 3.422186567164178996e+03 8.449293806441962928e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.439269035532995076e+03 3.426813725490196248e+03 1.063542949910941360e+01 1.970000000000000000e+02 1.020000000000000000e+02
3.471649265905383345e+03 3.428917857142856974e+03 1.048316860398571748e+01 6.130000000000000000e+02 2.800000000000000000e+02
3.427866231647634777e+03 3.408187667560321643e+03 8.032251222862631934e+00 6.130000000000000000e+02 3.730000000000000000e+02
3.441530503978779961e+03 3.428733050847457434e+03 1.047761581015505428e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.430814029363784812e+03 3.424146417445482712e+03 8.075600414598834931e+00 6.130000000000000000e+02 3.210000000000000000e+02
3.437654822335025528e+03 3.426500000000000000e+03 7.557841473723531323e+00 1.970000000000000000e+02 6.200000000000000000e+01
3.420499054820415950e+03 3.404890728476821096e+03 8.094924016540236522e+00 5.290000000000000000e+02 3.020000000000000000e+02
3.442885807504078457e+03 3.404641414141414316e+03 1.132186148542515625e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.419035532994923869e+03 3.402642857142857338e+03 1.761101811888436686e+01 1.970000000000000000e+02 9.800000000000000000e+01
3.441134387351778514e+03 3.418276595744680890e+03 7.798532670656771693e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.422066884176182612e+03 3.404423592493297747e+03 8.730254992922313662e+00 6.130000000000000000e+02 3.730000000000000000e+02
3.441447949526813773e+03 3.426243421052631675e+03 7.686280250281834370e+00 3.170000000000000000e+02 1.520000000000000000e+02
3.426353741496598559e+03 3.414044776119403195e+03 8.154630285864049810e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.425068515497553108e+03 3.404414062500000000e+03 8.356815466796771119e+00 6.130000000000000000e+02 2.560000000000000000e+02
3.436471655328798079e+03 3.426160447761194064e+03 8.347423578357865637e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.424494290375203946e+03 3.404222826086956502e+03 8.382780010765204182e+00 6.130000000000000000e+02 1.840000000000000000e+02
3.424088495575221259e+03 3.413629032258064399e+03 1.704286235137723793e+01 1.130000000000000000e+02 6.200000000000000000e+01
3.429955835962145102e+03 3.424356756756756567e+03 8.597439610706878454e+00 3.170000000000000000e+02 1.850000000000000000e+02
3.422891246684350335e+03 3.415470338983050624e+03 1.004160674328493208e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.432185840707964417e+03 3.426178571428571558e+03 1.130335044544390755e+01 1.130000000000000000e+02 8.400000000000000000e+01
3.437758389261744924e+03 3.430836538461538566e+03 7.057607157314881086e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.414219954648526254e+03 3.403522388059701370e+03 8.492504524764235896e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.434352365415987151e+03 3.422760101010101152e+03 8.222629773608767678e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.456851851851851734e+03 3.427722222222222172e+03 9.106197862234976625e+00 8.100000000000000000e+01 3.600000000000000000e+01
3.449879282218596927e+03 3.422664141414141341e+03 1.006498214985857409e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.424618037135278428e+03 3.414500000000000000e+03 8.578896061097758263e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.438578231292517103e+03 3.418130597014925570e+03 1.523086383224566198e+01 4.410000000000000000e+02 2.680000000000000000e+02
3.435442088091353980e+03 3.425025252525252654e+03 7.674526187912728226e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.426892249527410058e+03 3.405071917808219041e+03 8.615351408019030544e+00 5.290000000000000000e+02 2.920000000000000000e+02
3.428137055837563366e+03 3.421758333333333212e+03 9.015723148416265431e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.428771573604060904e+03 3.422241666666666788e+03 8.719705493242813077e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.510654159869494379e+03 3.419593922651933553e+03 8.779261511032698806e+00 6.130000000000000000e+02 3.620000000000000000e+02
3.431557823129251574e+03 3.423966417910447944e+03 7.277725616819383347e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.424209486166007991e+03 3.413531914893616886e+03 7.881708055053633366e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.434360406091370351e+03 3.425050000000000182e+03 8.357481678113330759e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.432553359683794497e+03 3.425140740740740966e+03 8.453938782176308564e+00 2.530000000000000000e+02 1.350000000000000000e+02
3.431409395973154460e+03 3.417971153846153811e+03 8.042503354497316792e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.436405895691610112e+03 3.425951492537313243e+03 9.370159327996182341e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.425691609977324333e+03 3.418921641791044749e+03 7.979300290465179302e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.418730831973899058e+03 3.403105421686746922e+03 1.064618691863512367e+01 6.130000000000000000e+02 3.320000000000000000e+02
3.421363636363636488e+03 3.415840425531915116e+03 1.025764187521670046e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.433450928381962967e+03 3.425885844748858290e+03 8.646308927880943074e+00 3.770000000000000000e+02 2.190000000000000000e+02
3.662122349102773114e+03 3.441222222222222172e+03 1.245623089024209307e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.437728706624605820e+03 3.428740566037735789e+03 9.432663825739398433e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.431836734693877588e+03 3.426843750000000000e+03 1.008126162429583950e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.420416243654822210e+03 3.402714285714285779e+03 1.187331083582341051e+01 1.970000000000000000e+02 7.000000000000000000e+01
3.419932885906040156e+03 3.411307692307692378e+03 1.028916244916588951e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.435647214854111553e+03 3.428320652173913004e+03 1.139223646825250214e+01 3.770000000000000000e+02 1.840000000000000000e+02
3.446689655172413950e+03 3.439000000000000000e+03 1.051665346010792490e+01 2.900000000000000000e+01 2.000000000000000000e+01
3.434101522842639497e+03 3.423483333333333121e+03 8.864708430374658832e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.435461928934010302e+03 3.421477611940298630e+03 1.040143246299496305e+01 1.970000000000000000e+02 6.700000000000000000e+01
3.420842639593908643e+03 3.410107142857142662e+03 1.410084247495167808e+01 1.970000000000000000e+02 8.400000000000000000e+01
3.439444794952681605e+03 3.427132075471698045e+03 8.708134856187594863e+00 3.170000000000000000e+02 2.120000000000000000e+02
